file name,API importance,API importance (accurate)
/dev/usb/ttyACM*,0.002150,1-10^-0.001
/etc/ftpchroot,0.002137,1-10^-0.001
/etc/ftpwelcome,0.002137,1-10^-0.001
/etc/aa.ini,0.002137,1-10^-0.001
/etc/127.0.0,0.002134,1-10^-0.001
/etc/gadmin-bind,0.002134,1-10^-0.001
/etc/gbindadmin,0.002134,1-10^-0.001
/etc/named.conf,0.002134,1-10^-0.001
/etc/rndc.conf,0.002134,1-10^-0.001
/etc/root.hints,0.002134,1-10^-0.001
/etc/sites,0.002134,1-10^-0.001
/etc/sites/*/forward.zone,0.002134,1-10^-0.001
/etc/sites/*/reverse.zone,0.002134,1-10^-0.001
/etc/sites/*/reverse.zone.ipv4,0.002134,1-10^-0.001
/etc/sites/*/reverse.zone.ipv6,0.002134,1-10^-0.001
/etc/garlicrc,0.002130,1-10^-0.001
/etc/identd.conf,0.002120,1-10^-0.001
/etc/fceux-server.conf,0.002101,1-10^-0.001
/etc/highlight,0.002097,1-10^-0.001
/etc/pureftpd.passwd,0.002089,1-10^-0.001
/etc/pureftpd.pdb,0.002089,1-10^-0.001
/dev/mcelog,0.002086,1-10^-0.001
/etc/mcelog,0.002086,1-10^-0.001
/etc/mcelog/mcelog.conf,0.002086,1-10^-0.001
/sys/devices/system/memory,0.002086,1-10^-0.001
/sys/devices/system/memory/hard_offline_page,0.002086,1-10^-0.001
/sys/devices/system/memory/soft_offline_page,0.002086,1-10^-0.001
/dev/fbX,0.002065,1-10^-0.001
/dev/media0,0.002065,1-10^-0.001
/dev/radio*,0.002065,1-10^-0.001
/dev/swradio*,0.002065,1-10^-0.001
/dev/vbi*,0.002065,1-10^-0.001
/sys/module/cx18,0.002065,1-10^-0.001
/sys/module/cx18/parameters,0.002065,1-10^-0.001
/sys/module/cx18/parameters/debug,0.002065,1-10^-0.001
/sys/module/ivtv,0.002065,1-10^-0.001
/sys/module/ivtv/parameters,0.002065,1-10^-0.001
/sys/module/ivtv/parameters/debug,0.002065,1-10^-0.001
/etc/hylafax/faxmail.conf,0.002007,1-10^-0.001
/etc/hylafax/faxmail.ps,0.002007,1-10^-0.001
/etc/hylafax/sendfax.conf,0.002007,1-10^-0.001
/etc/hylafax/sendpage.conf,0.002007,1-10^-0.001
/etc/hylafax/typerules,0.002007,1-10^-0.001
/dev/rfd0,0.001996,1-10^-0.001
/etc/nslcd.conf,0.001989,1-10^-0.001
/etc/psad,0.001985,1-10^-0.001
/etc/psad/psad.conf,0.001985,1-10^-0.001
/dev/.udev/queue,0.001980,1-10^-0.001
/etc/cryptmount,0.001980,1-10^-0.001
/dev/scdM,0.001970,1-10^-0.001
/dev/sgN,0.001970,1-10^-0.001
/dev/srN,0.001970,1-10^-0.001
/dev/stK,0.001970,1-10^-0.001
/dev/xyz,0.001970,1-10^-0.001
/etc/cdrskin,0.001970,1-10^-0.001
/etc/cdrskin/cdrskin.conf,0.001970,1-10^-0.001
/etc/default/cdrskin,0.001970,1-10^-0.001
/etc/opt/cdrskin,0.001970,1-10^-0.001
/etc/opt/cdrskin/rc,0.001970,1-10^-0.001
/proc/fs/aufs,0.001955,1-10^-0.001
/proc/fs/aufs/plink_maint,0.001955,1-10^-0.001
/etc/aqsis,0.001944,1-10^-0.001
/etc/darkice.cfg,0.001943,1-10^-0.001
/etc/ganglia,0.001936,1-10^-0.001
/etc/unbound,0.001928,1-10^-0.001
/etc/tigrc,0.001921,1-10^-0.001
/dev/vpty*,0.001918,1-10^-0.001
/dev/zombie,0.001918,1-10^-0.001
/dev/isdndivert,0.001912,1-10^-0.001
/dev/isdn/isdnctrl,0.001912,1-10^-0.001
/proc/net/isdn,0.001912,1-10^-0.001
/proc/net/isdn/divert,0.001912,1-10^-0.001
/etc/avahi/avahi-dnsconfd.action,0.001909,1-10^-0.001
/etc/siege,0.001900,1-10^-0.001
/etc/siege/urls.txt,0.001900,1-10^-0.001
/etc/hosts.lpd,0.001899,1-10^-0.001
/proc/sys/kernel/perf_event_paranoid,0.001874,1-10^-0.001
/dev/st0,0.001860,1-10^-0.001
/dev/ptyp,0.001858,1-10^-0.001
/etc/nmh,0.001855,1-10^-0.001
/etc/nmh/MailAliases,0.001855,1-10^-0.001
/etc/nmh/maildelivery,0.001855,1-10^-0.001
/etc/nmh/mh.profile,0.001855,1-10^-0.001
/etc/nmh/mts.conf,0.001855,1-10^-0.001
/etc/hosts.atm,0.001854,1-10^-0.001
/dev/dm-*,0.001843,1-10^-0.001
/proc/stat+disk_io,0.001843,1-10^-0.001
/etc/security/limits.conf,0.001837,1-10^-0.001
/etc/images,0.001830,1-10^-0.001
/etc/images/comp,0.001830,1-10^-0.001
/etc/master,0.001830,1-10^-0.001
/dev/oprofile,0.001819,1-10^-0.001
/dev/oprofile/cpu_type,0.001819,1-10^-0.001
/proc/sys/kernel/kptr_restrict,0.001819,1-10^-0.001
/proc/sys/kernel/perf_event_mlock_kb,0.001819,1-10^-0.001
/etc/glivrc,0.001812,1-10^-0.001
/etc/ganglia/gmond.conf,0.001806,1-10^-0.001
/etc/grid-security,0.001780,1-10^-0.001
/etc/fw_env.config,0.001773,1-10^-0.001
/etc/primer3_config,0.001772,1-10^-0.001
/etc/defaultdomain,0.001772,1-10^-0.001
/etc/domain,0.001772,1-10^-0.001
/dev/dsp15,0.001760,1-10^-0.001
/etc/joystick.cal,0.001760,1-10^-0.001
/etc/grid-security/certificates,0.001757,1-10^-0.001
/etc/corosync/corosync.conf,0.001750,1-10^-0.001
/etc/corosync/uidgid.d,0.001750,1-10^-0.001
/etc/click,0.001743,1-10^-0.001
/etc/click/databases,0.001743,1-10^-0.001
/etc/mgetty/callback.config,0.001742,1-10^-0.001
/etc/gprc,0.001724,1-10^-0.001
/etc/nagios3,0.001723,1-10^-0.001
/etc/nagios3/cgi.cfg,0.001723,1-10^-0.001
/etc/cczerc,0.001717,1-10^-0.001
/etc/colorizerc,0.001717,1-10^-0.001
/etc/radvd.conf,0.001716,1-10^-0.001
/proc/sys/net/ipv6/conf/*/hop_limit,0.001716,1-10^-0.001
/proc/sys/net/ipv6/neigh,0.001716,1-10^-0.001
/proc/sys/net/ipv6/neigh/*/base_reachable_time,0.001716,1-10^-0.001
/proc/sys/net/ipv6/neigh/*/base_reachable_time_ms,0.001716,1-10^-0.001
/proc/sys/net/ipv6/neigh/*/retrans_time,0.001716,1-10^-0.001
/proc/sys/net/ipv6/neigh/*/retrans_time_ms,0.001716,1-10^-0.001
/etc/urlview,0.001714,1-10^-0.001
/etc/urlview/system.urlview,0.001714,1-10^-0.001
/etc/urlview/url_handler.sh,0.001714,1-10^-0.001
/etc/irc,0.001708,1-10^-0.001
/etc/irc/motd,0.001708,1-10^-0.001
/etc/irc/servers,0.001708,1-10^-0.001
/etc/cups/cups-pdf.conf,0.001690,1-10^-0.001
/etch,0.001689,1-10^-0.001
/etc/thinkfan.conf,0.001677,1-10^-0.001
/etc/typespeedrc,0.001672,1-10^-0.001
/etc/pommed.conf,0.001665,1-10^-0.001
/sys/class/backlight/acpi_video0,0.001665,1-10^-0.001
/sys/class/backlight/acpi_video0/actual_brightness,0.001665,1-10^-0.001
/sys/class/backlight/acpi_video0/brightness,0.001665,1-10^-0.001
/sys/class/backlight/acpi_video0/max_brightness,0.001665,1-10^-0.001
/sys/class/backlight/apple_backlight,0.001665,1-10^-0.001
/sys/class/backlight/apple_backlight/actual_brightness,0.001665,1-10^-0.001
/sys/class/backlight/apple_backlight/brightness,0.001665,1-10^-0.001
/sys/class/backlight/apple_backlight/max_brightness,0.001665,1-10^-0.001
/sys/class/backlight/gmux_backlight,0.001665,1-10^-0.001
/sys/class/backlight/gmux_backlight/actual_brightness,0.001665,1-10^-0.001
/sys/class/backlight/gmux_backlight/brightness,0.001665,1-10^-0.001
/sys/class/backlight/gmux_backlight/max_brightness,0.001665,1-10^-0.001
/sys/class/backlight/mbp_backlight,0.001665,1-10^-0.001
/sys/class/backlight/mbp_backlight/actual_brightness,0.001665,1-10^-0.001
/sys/class/backlight/mbp_backlight/brightness,0.001665,1-10^-0.001
/sys/class/backlight/mbp_backlight/max_brightness,0.001665,1-10^-0.001
/sys/class/backlight/nv_backlight,0.001665,1-10^-0.001
/sys/class/backlight/nv_backlight/actual_brightness,0.001665,1-10^-0.001
/sys/class/backlight/nv_backlight/brightness,0.001665,1-10^-0.001
/sys/class/backlight/nv_backlight/max_brightness,0.001665,1-10^-0.001
/sys/class/backlight/nvidia_backlight,0.001665,1-10^-0.001
/sys/class/backlight/nvidia_backlight/actual_brightness,0.001665,1-10^-0.001
/sys/class/backlight/nvidia_backlight/brightness,0.001665,1-10^-0.001
/sys/class/backlight/nvidia_backlight/max_brightness,0.001665,1-10^-0.001
/sys/class/hwmon/*/device,0.001665,1-10^-0.001
/sys/class/hwmon/*/device/name,0.001665,1-10^-0.001
/sys/class/power_supply/ADP1,0.001665,1-10^-0.001
/sys/class/power_supply/ADP1/online,0.001665,1-10^-0.001
/sys/module/hid,0.001665,1-10^-0.001
/sys/module/hid_apple,0.001665,1-10^-0.001
/sys/module/hid_apple/parameters,0.001665,1-10^-0.001
/sys/module/hid_apple/parameters/fnmode,0.001665,1-10^-0.001
/sys/module/hid/parameters,0.001665,1-10^-0.001
/sys/module/hid/parameters/pb_fnmode,0.001665,1-10^-0.001
/sys/module/usbhid/parameters/pb_fnmode,0.001665,1-10^-0.001
/etc/tripwire,0.001664,1-10^-0.001
/etc/tripwire/tw.cfg,0.001664,1-10^-0.001
/dev/sid,0.001664,1-10^-0.001
/dev/sid*,0.001664,1-10^-0.001
/etc/uprecords-cgi,0.001659,1-10^-0.001
/etc/uprecords-cgi/uprecords.conf,0.001659,1-10^-0.001
/etc/uprecords-cgi/uprecords.footer,0.001659,1-10^-0.001
/etc/uprecords-cgi/uprecords.header,0.001659,1-10^-0.001
/etc/uptimed.conf,0.001659,1-10^-0.001
/etc/pstat,0.001654,1-10^-0.001
/dev/lp*,0.001646,1-10^-0.001
/etc/havp/whitelist,0.001621,1-10^-0.001
/etc/havp,0.001621,1-10^-0.001
/etc/havp/blacklist,0.001621,1-10^-0.001
/etc/havp/havp.config,0.001621,1-10^-0.001
/etc/havp/templates,0.001621,1-10^-0.001
/etc/havp/templates/en,0.001621,1-10^-0.001
/dev/printer,0.001616,1-10^-0.001
/sys/bus/pci/slots,0.001608,1-10^-0.001
/sys/class/net/*/device/subsystem_device,0.001608,1-10^-0.001
/sys/class/net/*/device/subsystem_vendor,0.001608,1-10^-0.001
/sys/devices/system/cpu/cpu*/cpufreq/scaling_governor,0.001605,1-10^-0.001
/dev/vzctl,0.001604,1-10^-0.001
/etc/ssl.users,0.001603,1-10^-0.001
/etc/Rserv.conf,0.001598,1-10^-0.001
/etc/netwatch.stats,0.001574,1-10^-0.001
/etc/opt/statnet,0.001574,1-10^-0.001
/etc/opt/statnet/services,0.001574,1-10^-0.001
/etc/rc.d/rc.inet1,0.001574,1-10^-0.001
/etc/trafshow,0.001574,1-10^-0.001
/etc/cvsgraph,0.001556,1-10^-0.001
/etc/cvsgraph/cvsgraph.conf,0.001556,1-10^-0.001
/etc/sjeng.rc,0.001550,1-10^-0.001
/etc/monopd.conf,0.001549,1-10^-0.001
/dev/imt1i,0.001535,1-10^-0.001
/dev/imt1o,0.001535,1-10^-0.001
/etc/nscd.conf,0.001532,1-10^-0.001
/etc/p0f,0.001527,1-10^-0.001
/etc/p0f/p0fa.fp,0.001527,1-10^-0.001
/etc/p0f/p0f.fp,0.001527,1-10^-0.001
/etc/p0f/p0fo.fp,0.001527,1-10^-0.001
/etc/p0f/p0fr.fp,0.001527,1-10^-0.001
/etc/mrxvt,0.001523,1-10^-0.001
/etc/mrxvt/mrxvtrc,0.001523,1-10^-0.001
/etc/siprealm,0.001521,1-10^-0.001
/etc/gnuradio,0.001504,1-10^-0.001
/etc/gnuradio/conf.d,0.001504,1-10^-0.001
/dev/nullPERSERROR,0.001490,1-10^-0.001
/sys/devices/system/cpu/cpu0/cpufreq/scaling_available_governors,0.001485,1-10^-0.001
/sys/class/infiniband,0.001475,1-10^-0.001
/etc/fte,0.001472,1-10^-0.001
/etc/fte/system.fterc,0.001472,1-10^-0.001
/etc/sipwitch.conf,0.001471,1-10^-0.001
/etc/avrprog,0.001464,1-10^-0.001
/etc/avrprog/avrprog.conf,0.001464,1-10^-0.001
/etc/avrprog/devices.conf,0.001464,1-10^-0.001
/proc/sys/net/ipv4/conf/all/rp_filter,0.001460,1-10^-0.001
/etc/grid-security/grid-mapfile,0.001456,1-10^-0.001
/etc/drdsl,0.001452,1-10^-0.001
/etc/drdsl/adsl.conf,0.001452,1-10^-0.001
/etc/drdsl/drdsl.ini,0.001452,1-10^-0.001
/etc/drdsl/modules.inc,0.001452,1-10^-0.001
/etc/modules.conf.drdsl,0.001452,1-10^-0.001
/etc/quagga,0.001447,1-10^-0.001
/etc/quagga/babeld.conf,0.001447,1-10^-0.001
/etc/quagga/bgpd.conf,0.001447,1-10^-0.001
/etc/quagga/isisd.conf,0.001447,1-10^-0.001
/etc/quagga/ospf6d.conf,0.001447,1-10^-0.001
/etc/quagga/ospfd.conf,0.001447,1-10^-0.001
/etc/quagga/ripd.conf,0.001447,1-10^-0.001
/etc/quagga/ripngd.conf,0.001447,1-10^-0.001
/etc/quagga/vtysh.conf,0.001447,1-10^-0.001
/etc/quagga/zebra.conf,0.001447,1-10^-0.001
/etc/i3,0.001446,1-10^-0.001
/etc/i3/config,0.001446,1-10^-0.001
/etc/i3/config.keycodes,0.001446,1-10^-0.001
/etc/memstat.conf,0.001444,1-10^-0.001
/etc/tpbrc,0.001443,1-10^-0.001
/etc/dvswitchrc,0.001441,1-10^-0.001
/etc/sarg,0.001440,1-10^-0.001
/proc/sys/vm/drop_caches,0.001426,1-10^-0.001
/etc/qemu-binfmt/arm,0.001423,1-10^-0.001
/etc/qemu-binfmt,0.001423,1-10^-0.001
/etc/qemu-binfmt/aarch64,0.001423,1-10^-0.001
/etc/qemu-binfmt/alpha,0.001423,1-10^-0.001
/etc/qemu-binfmt/armeb,0.001423,1-10^-0.001
/etc/qemu-binfmt/cris,0.001423,1-10^-0.001
/etc/qemu-binfmt/i386,0.001423,1-10^-0.001
/etc/qemu-binfmt/m68k,0.001423,1-10^-0.001
/etc/qemu-binfmt/microblaze,0.001423,1-10^-0.001
/etc/qemu-binfmt/microblazeel,0.001423,1-10^-0.001
/etc/qemu-binfmt/mips,0.001423,1-10^-0.001
/etc/qemu-binfmt/mips64,0.001423,1-10^-0.001
/etc/qemu-binfmt/mips64el,0.001423,1-10^-0.001
/etc/qemu-binfmt/mipsel,0.001423,1-10^-0.001
/etc/qemu-binfmt/mipsn32,0.001423,1-10^-0.001
/etc/qemu-binfmt/mipsn32el,0.001423,1-10^-0.001
/etc/qemu-binfmt/or32,0.001423,1-10^-0.001
/etc/qemu-binfmt/ppc,0.001423,1-10^-0.001
/etc/qemu-binfmt/ppc64,0.001423,1-10^-0.001
/etc/qemu-binfmt/ppc64abi32,0.001423,1-10^-0.001
/etc/qemu-binfmt/ppc64le,0.001423,1-10^-0.001
/etc/qemu-binfmt/s390x,0.001423,1-10^-0.001
/etc/qemu-binfmt/sh4,0.001423,1-10^-0.001
/etc/qemu-binfmt/sh4eb,0.001423,1-10^-0.001
/etc/qemu-binfmt/sparc,0.001423,1-10^-0.001
/etc/qemu-binfmt/sparc32plus,0.001423,1-10^-0.001
/etc/qemu-binfmt/sparc64,0.001423,1-10^-0.001
/etc/qemu-binfmt/unicore32,0.001423,1-10^-0.001
/etc/qemu-binfmt/x86_64,0.001423,1-10^-0.001
/etc/cdebconf.conf,0.001421,1-10^-0.001
/etc/pinforc,0.001420,1-10^-0.001
/etc/mixmaster,0.001414,1-10^-0.001
/etc/mixmaster/client.conf,0.001414,1-10^-0.001
/etc/avrp.def,0.001392,1-10^-0.001
/etc/rc*.d,0.001389,1-10^-0.001
/etc/rc.d/rc*.d,0.001389,1-10^-0.001
/dev/mid00,0.001368,1-10^-0.001
/dev/midi00,0.001368,1-10^-0.001
/etc/libosinfo,0.001366,1-10^-0.001
/etc/libosinfo/db,0.001366,1-10^-0.001
/etc/miredo,0.001356,1-10^-0.001
/etc/miredo/client-hook,0.001356,1-10^-0.001
/etc/miredo/miredo.conf,0.001356,1-10^-0.001
/dev/imon,0.001355,1-10^-0.001
/etc/fam.conf,0.001355,1-10^-0.001
/etc/suphp,0.001353,1-10^-0.001
/etc/suphp/suphp.conf,0.001353,1-10^-0.001
/dev/nst*,0.001337,1-10^-0.001
/dev/scsi/n*,0.001337,1-10^-0.001
/dev/scsi/testdev,0.001337,1-10^-0.001
/etc/scsi.alias,0.001337,1-10^-0.001
/sys/class/scsi_device,0.001337,1-10^-0.001
/etc/grid-security/hostcert.pem,0.001330,1-10^-0.001
/etc/grid-security/hostkey.pem,0.001330,1-10^-0.001
/etc/advi,0.001327,1-10^-0.001
/etc/advirc,0.001327,1-10^-0.001
/etc/default/irda-utils,0.001321,1-10^-0.001
/dev/hvc,0.001317,1-10^-0.001
/dev/hvc*,0.001317,1-10^-0.001
/dev/ttsc,0.001317,1-10^-0.001
/dev/ttySC*,0.001317,1-10^-0.001
/dev/nvidia,0.001313,1-10^-0.001
/sys/kernel/mm/memory_peers,0.001313,1-10^-0.001
/sys/kernel/mm/memory_peers/nv_mem,0.001313,1-10^-0.001
/sys/class/infiniband_mad,0.001309,1-10^-0.001
/sys/class/infiniband_mad/umad*,0.001309,1-10^-0.001
/etc/audisp,0.001306,1-10^-0.001
/etc/eep24c,0.001305,1-10^-0.001
/etc/eep24c/eep24c.cfg,0.001305,1-10^-0.001
/etc/jupp,0.001291,1-10^-0.001
/etc/jupp/charmaps,0.001291,1-10^-0.001
/etc/jupp/syntax,0.001291,1-10^-0.001
/etc/quotawarnmsg,0.001282,1-10^-0.001
/etc/systemtap/staprun,0.001278,1-10^-0.001
/sys/kernel/notes,0.001278,1-10^-0.001
/etc/systemtap,0.001278,1-10^-0.001
/etc/procmeterrc,0.001275,1-10^-0.001
/dev/usbmon*,0.001274,1-10^-0.001
/proc/exitcode,0.001274,1-10^-0.001
/proc/key-users,0.001274,1-10^-0.001
/sys/kernel/debug/usb/usbmon/*t,0.001274,1-10^-0.001
/proc/PID/pagemap,0.001274,1-10^-0.001
/proc/sysemu,0.001274,1-10^-0.001
/proc/thread_self,0.001274,1-10^-0.001
/sys/kernel/debug/usbmon,0.001274,1-10^-0.001
/sys/kernel/debug/usbmon/*s,0.001274,1-10^-0.001
/sys/kernel/debug/usbmon/*t,0.001274,1-10^-0.001
/sys/kernel/debug/usb/usbmon,0.001274,1-10^-0.001
/sys/kernel/debug/usb/usbmon/*s,0.001274,1-10^-0.001
/proc/mm,0.001274,1-10^-0.001
/devpts,0.001274,1-10^-0.001
/dev/ptyp0,0.001274,1-10^-0.001
/dev/ubd5,0.001274,1-10^-0.001
/etc/logd.cf,0.001273,1-10^-0.001
/sys/class/asi/asirx*/timestamps,0.001272,1-10^-0.001
/dev/asirx*,0.001272,1-10^-0.001
/dev/dvb/adapter*/ca0,0.001272,1-10^-0.001
/sys/class/asi,0.001272,1-10^-0.001
/sys/class/asi/asirx*,0.001272,1-10^-0.001
/sys/class/asi/asirx*/bufsize,0.001272,1-10^-0.001
/etc/slim.conf,0.001271,1-10^-0.001
/etc/slimlock.conf,0.001271,1-10^-0.001
/etc/gammu-smsdrc,0.001268,1-10^-0.001
/etc/hmmpgmd.conf,0.001263,1-10^-0.001
/proc/sys/abi/vsyscall32,0.001260,1-10^-0.001
/proc/sys/abi,0.001260,1-10^-0.001
/proc/sys/kernel/vsyscall64,0.001260,1-10^-0.001
/dev/null&bnsp2>/dev,0.001258,1-10^-0.001
/dev/null&bnsp2>,0.001258,1-10^-0.001
/dev/null&bnsp2>/dev/null,0.001258,1-10^-0.001
/sys/class/thermal/thermal_zone*,0.001257,1-10^-0.001
/etc/i3status.conf,0.001257,1-10^-0.001
/sys/class/power_supply/BAT*,0.001257,1-10^-0.001
/sys/class/power_supply/BAT*/uevent,0.001257,1-10^-0.001
/sys/class/thermal/thermal_zone*/temp,0.001257,1-10^-0.001
/etc/smsclient/sms_addressbook,0.001251,1-10^-0.001
/etc/smsclient,0.001251,1-10^-0.001
/etc/smsclient/sms_config,0.001251,1-10^-0.001
/etc/smsclient/smslock,0.001251,1-10^-0.001
/etc/smsclient/sms_modem,0.001251,1-10^-0.001
/etc/ayttmrc,0.001249,1-10^-0.001
/etc/grid-security/root,0.001246,1-10^-0.001
/etc/grid-security/root/rootcert.pem,0.001246,1-10^-0.001
/etc/grid-security/root/rootkey.pem,0.001246,1-10^-0.001
/etc/root/system,0.001246,1-10^-0.001
/etc/alternatives/editor,0.001245,1-10^-0.001
/etc/mecabrc,0.001243,1-10^-0.001
/etc/dumpasn1,0.001242,1-10^-0.001
/etc/and.conf,0.001239,1-10^-0.001
/etc/and.priorities,0.001239,1-10^-0.001
/etc/nas/,0.001233,1-10^-0.001
/dev/pcaudio,0.001233,1-10^-0.001
/dev/pcdsp,0.001233,1-10^-0.001
/etc/nas//nasd.conf,0.001233,1-10^-0.001
/etc/fstab.bak,0.001218,1-10^-0.001
/etc/g15daemon.conf,0.001213,1-10^-0.001
/etc/ifhp.conf,0.001206,1-10^-0.001
/etc/jove,0.001205,1-10^-0.001
/etc/citadel,0.001205,1-10^-0.001
/etc/connman,0.001199,1-10^-0.001
/dev/ubi_ctrl,0.001194,1-10^-0.001
/dev/mtd*,0.001194,1-10^-0.001
/dev/mtd0,0.001194,1-10^-0.001
/dev/mtd1,0.001194,1-10^-0.001
/dev/mtdX,0.001194,1-10^-0.001
/dev/ubi0,0.001194,1-10^-0.001
/dev/ubi0_0,0.001194,1-10^-0.001
/dev/ubi0_1,0.001194,1-10^-0.001
/dev/ubi1_0,0.001194,1-10^-0.001
/proc/mtd,0.001194,1-10^-0.001
/etc/spectemu,0.001192,1-10^-0.001
/sys/kernel/debug/tracing/trace,0.001189,1-10^-0.001
/sys/class/net/*/uevent,0.001185,1-10^-0.001
/etc/connman/main.conf,0.001185,1-10^-0.001
/proc/sys/net/ipv6/conf/all/disable_ipv6,0.001185,1-10^-0.001
/proc/sys/net/ipv6/conf/*/dad_transmits,0.001185,1-10^-0.001
/proc/sys/net/ipv6/conf/*/disable_ipv6,0.001185,1-10^-0.001
/proc/sys/net/ipv6/ip_forward,0.001185,1-10^-0.001
/sys/class/net/*/bridge/forward_delay,0.001185,1-10^-0.001
/etc/grun,0.001181,1-10^-0.001
/dev/disk/by-uuid/*X,0.001178,1-10^-0.001
/dev/zvol,0.001178,1-10^-0.001
/proc/*u/task/*u,0.001178,1-10^-0.001
/proc/*u/task/*u/status,0.001178,1-10^-0.001
/etc/ctn,0.001177,1-10^-0.001
/etc/crystalspace-2.0,0.001171,1-10^-0.001
/etc/tgwb.conf,0.001171,1-10^-0.001
/etc/news/inn.conf,0.001170,1-10^-0.001
/dev/nvram,0.001164,1-10^-0.001
/etc/kraptor/kraptor.cfg,0.001163,1-10^-0.001
/etc/kraptor,0.001163,1-10^-0.001
/etc/mumble-server.ini,0.001155,1-10^-0.001
/etc/murmur.ini,0.001155,1-10^-0.001
/proc/sys/net/netfilter,0.001153,1-10^-0.001
/proc/net/stat/nf_conntrack,0.001153,1-10^-0.001
/proc/sys/net/netfilter/nf_conntrack_count,0.001153,1-10^-0.001
/etc/racoon/racoon.conf,0.001148,1-10^-0.000
/etc/nntpserver,0.001127,1-10^-0.000
/etc/sphinxsearch/sphinx.conf,0.001127,1-10^-0.000
/etc/sphinxsearch,0.001127,1-10^-0.000
/etc/mpv,0.001126,1-10^-0.000
/procfs,0.001125,1-10^-0.000
/procfs/devfs,0.001125,1-10^-0.000
/procfs/devfs/devtmpfs,0.001125,1-10^-0.000
/etc/connectrc,0.001118,1-10^-0.000
/sys/bus/usb/devices/*/driver,0.001110,1-10^-0.000
/etc/pekwm/autoproperties,0.001106,1-10^-0.000
/etc/pekwm/config,0.001106,1-10^-0.000
/etc/pekwm/keys,0.001106,1-10^-0.000
/etc/pekwm/menu,0.001106,1-10^-0.000
/etc/pekwm/mouse,0.001106,1-10^-0.000
/etc/pekwm/vars,0.001106,1-10^-0.000
/etc/pekwm/start,0.001106,1-10^-0.000
/etc/pekwm,0.001106,1-10^-0.000
/etc/freetds/freetds.conf,0.001101,1-10^-0.000
/etc/freetds,0.001101,1-10^-0.000
/etc/freetds/locales.conf,0.001101,1-10^-0.000
/etc/squidguard,0.001098,1-10^-0.000
/etc/squidguard/squidGuard.conf,0.001098,1-10^-0.000
/etc/aptsh.conf,0.001094,1-10^-0.000
/etc/audisp/audispd.conf,0.001090,1-10^-0.000
/etc/libaudit.conf,0.001090,1-10^-0.000
/etc/audisp/plugins.d,0.001090,1-10^-0.000
/proc/sys/dev/parport/*/deviceid,0.001089,1-10^-0.000
/dev/usb/lp*,0.001089,1-10^-0.000
/dev/usblp*,0.001089,1-10^-0.000
/proc/parport/*/autoprobe*,0.001089,1-10^-0.000
/proc/sys/dev/parport/*/autoprobe,0.001089,1-10^-0.000
/proc/sys/dev/parport/*/autoprobe*,0.001089,1-10^-0.000
/proc/sys/dev/parport/*/deviceid*,0.001089,1-10^-0.000
/dev/infiniband/rdma_cm,0.001086,1-10^-0.000
/etc/mate-system-tools,0.001085,1-10^-0.000
/etc/mate-system-tools/user-profiles.conf,0.001085,1-10^-0.000
/etc/powerdns,0.001076,1-10^-0.000
/etc/ample/ample.conf,0.001075,1-10^-0.000
/etc/ample,0.001075,1-10^-0.000
/dev/misc/sid,0.001069,1-10^-0.000
/etc/inadyn.conf,0.001068,1-10^-0.000
/dev/ttyp0,0.001068,1-10^-0.000
/etc*hatari.cfg,0.001065,1-10^-0.000
/etc/survex,0.001054,1-10^-0.000
/etc/survex/print.ini,0.001054,1-10^-0.000
/etc/comgt,0.001054,1-10^-0.000
/etc/hesiod.conf,0.001049,1-10^-0.000
/etc/ppp/useriptab,0.001048,1-10^-0.000
/etc/ppp/auth-fail,0.001048,1-10^-0.000
/etc/ppp/ioptions,0.001048,1-10^-0.000
/etc/vtund.conf,0.001048,1-10^-0.000
/etc/ssl/citadel,0.001036,1-10^-0.000
/etc/init.d/xinetd,0.001036,1-10^-0.000
/etc/suse-release,0.001032,1-10^-0.000
/etc/sdlbasic,0.001020,1-10^-0.000
/etc/dsh,0.001016,1-10^-0.000
/etc/dsh/dsh.conf,0.001016,1-10^-0.000
/etc/dsh/group,0.001016,1-10^-0.000
/etc/atari800.cfg,0.001016,1-10^-0.000
/etc/dsh/machines.list,0.001016,1-10^-0.000
/etc/jwm,0.001016,1-10^-0.000
/etc/jwm/system.jwmrc,0.001016,1-10^-0.000
/etc/openhpi/openhpiclient.conf,0.001014,1-10^-0.000
/etc/openhpi,0.001014,1-10^-0.000
/etc/unbound/root.key,0.001012,1-10^-0.000
/etc/bbtools,0.001010,1-10^-0.000
/etc/bbtools/bbpager.rc,0.001010,1-10^-0.000
/proc/net/ax25_calls,0.001005,1-10^-0.000
/etc/*/*.conf,0.001004,1-10^-0.000
/etc/amandapass,0.000998,1-10^-0.000
/dev/r,0.000998,1-10^-0.000
/etc/tardumps,0.000998,1-10^-0.000
/dev/radio,0.000992,1-10^-0.000
/dev/swradio,0.000992,1-10^-0.000
/etc/bitlbee/bitlbee.conf,0.000986,1-10^-0.000
/etc/bitlbee,0.000986,1-10^-0.000
/etc/bitlbee/,0.000986,1-10^-0.000
/etc/bitlbee//motd.txt,0.000986,1-10^-0.000
/etc/group.cache,0.000985,1-10^-0.000
/etc/hosts.cache,0.000985,1-10^-0.000
/etc/passwd.cache,0.000985,1-10^-0.000
/dev/avrjtag,0.000984,1-10^-0.000
/etc/colors.desc,0.000976,1-10^-0.000
